종별,날짜,true_label,is_true_anomaly,ours_flag,baseline_flag,if_score_eval,ae_score_eval,총사용량
업무용,2021-05-02,normal,0,1,1,-0.09516759,0.00011688148,0.4400000274181366
업무용,2024-09-12,normal,0,1,0,-0.08337527,0.0004839591,0.25
업무용,2022-08-11,normal,0,1,0,-0.097600766,0.00019792978,0.23000001907348633
업무용,2025-11-25,normal,0,0,0,-0.07798383,6.9558286e-05,1.3200000524520874
업무용,2025-04-15,normal,0,1,0,-0.09776338,0.00029739298,0.4699999988079071
업무용,2021-08-13,normal,0,1,1,-0.0906361,0.00058030384,1.440000057220459
업무용,2024-11-12,normal,0,0,1,-0.09636877,0.00047480935,0.4099999964237213
업무용,2024-05-11,normal,0,1,0,-0.024118846,0.009049143,0.36000001430511475
업무용,2023-01-07,normal,0,1,0,-0.08065532,0.00022929045,3.059999704360962
업무용,2024-11-18,normal,0,1,1,-0.07472755,0.0010100346,0.13999998569488525
업무용,2021-05-21,normal,0,1,1,-0.047727507,0.007166672,0.27000001072883606
업무용,2025-09-23,normal,0,1,0,-0.03551237,0.004251694,0.45000001788139343
업무용,2024-12-05,normal,0,0,1,-0.07782486,0.00045403655,1.0800000429153442
업무용,2024-06-25,normal,0,1,1,-0.062305603,0.00091085304,1.0799999237060547
업무용,2024-01-08,normal,0,0,0,-0.09286747,0.00038526652,2.5199999809265137
업무용,2022-01-23,normal,0,1,0,-0.07739153,6.790264e-05,5.449999809265137
업무용,2023-09-20,normal,0,1,1,-0.040562302,0.0023528067,0.6299999952316284
업무용,2021-11-15,normal,0,1,1,-0.050403398,0.00061734376,3.180000066757202
업무용,2021-06-14,normal,0,1,1,-0.028247872,0.00407763,0.04999999701976776
업무용,2025-09-09,normal,0,1,0,-0.06041111,0.0012682901,0.9900001287460327
업무용,2024-02-24,normal,0,1,0,-0.058379095,0.00073256966,1.350000262260437
업무용,2024-11-20,normal,0,1,1,-0.03309787,0.0020316618,0.9900001287460327
업무용,2025-01-18,normal,0,1,0,-0.09393813,6.516014e-05,1.7799999713897705
업무용,2025-06-30,normal,0,1,1,-0.049173508,0.003848546,0.27000001072883606
업무용,2022-11-22,normal,0,0,0,-0.08400349,0.0001141147,0.7800000905990601
업무용,2023-07-11,normal,0,1,0,-0.08020493,0.00019286423,3.0899999141693115
업무용,2024-01-02,normal,0,0,0,-0.027308552,0.0028411606,3.8399996757507324
업무용,2022-12-01,normal,0,0,1,-0.09383484,0.0002578641,0.20000001788139343
업무용,2022-12-16,normal,0,0,0,-0.068597056,0.0026235415,0.04999999701976776
업무용,2021-07-14,normal,0,1,1,-0.06352769,0.0011319726,1.7100003957748413
업무용,2021-07-15,normal,0,1,1,-0.055553492,0.00087303465,2.880000114440918
업무용,2024-06-26,normal,0,1,1,-0.04092764,0.0036080142,0.5400000214576721
업무용,2024-02-24,normal,0,1,0,-0.0849447,0.00021139049,3.240000009536743
업무용,2023-08-18,normal,0,1,0,-0.0843636,0.00047954192,1.6200003623962402
업무용,2025-07-17,normal,0,1,0,-0.05463758,0.0026804877,0.06999999284744263
업무용,2023-08-03,normal,0,1,1,-0.039697252,0.007807091,0.18000000715255737
업무용,2021-02-17,normal,0,1,1,-0.061545864,0.008732938,0.18000000715255737
업무용,2024-09-05,normal,0,1,1,-0.068623446,0.0008959596,0.6299999952316284
업무용,2021-04-02,normal,0,1,1,-0.0913028,0.0007486911,0.26999998092651367
업무용,2024-07-04,normal,0,1,0,-0.07140928,0.0017162515,0.8100000619888306
업무용,2023-10-19,normal,0,1,1,-0.07925621,0.0004970878,0.18000000715255737
업무용,2022-07-19,normal,0,1,0,-0.057213362,0.0019494789,0.8100000619888306
업무용,2022-04-14,normal,0,1,0,-0.06089941,0.00088829355,1.260000228881836
업무용,2021-04-20,normal,0,1,1,-0.08604194,0.00069285155,1.5300003290176392
업무용,2021-01-05,normal,0,0,1,-0.06849283,8.639798e-05,2.259999990463257
업무용,2022-08-08,normal,0,1,1,-0.081003636,0.00051024975,0.9900001287460327
업무용,2025-04-29,normal,0,1,1,-0.053191204,0.002526503,0.07999999076128006
업무용,2024-05-13,normal,0,1,1,-0.05472947,0.0009858076,0.11999998241662979
업무용,2025-11-15,normal,0,1,0,-0.043960355,0.00055697194,1.190000057220459
업무용,2022-02-18,normal,0,1,0,-0.0811352,0.00074448873,1.890000343322754
업무용,2024-06-12,normal,0,1,1,-0.04135321,0.0047870656,0.27000001072883606
업무용,2024-02-11,normal,0,1,0,-0.08903881,0.0002667357,2.9699997901916504
업무용,2023-12-17,normal,0,1,1,-0.09152576,0.00011661875,1.0799999237060547
업무용,2024-11-30,normal,0,1,1,-0.074374646,0.00033560084,1.350000262260437
업무용,2021-04-23,normal,0,1,1,-0.030268421,0.0024996751,0.5000000596046448
업무용,2021-11-28,normal,0,1,1,-0.08961013,0.0001633116,0.41999998688697815
업무용,2023-01-09,normal,0,0,1,-0.07437954,0.0005645528,4.849999904632568
업무용,2021-11-07,normal,0,1,1,-0.08574091,0.0002731475,0.3199999928474426
업무용,2023-01-24,normal,0,1,0,-0.09146995,6.025714e-05,0.9400001168251038
업무용,2025-08-30,normal,0,1,1,-0.03266213,0.0036303566,2.7300000190734863
업무용,2024-08-09,normal,0,1,0,-0.051588498,0.0026152118,0.6299999952316284
업무용,2023-09-10,normal,0,1,1,-0.05747045,0.000107440974,2.5400004386901855
업무용,2024-02-01,normal,0,0,1,-0.07363838,0.0002513233,1.0299999713897705
업무용,2024-02-27,normal,0,0,1,-0.056165926,0.001655639,0.7200000286102295
업무용,2023-08-21,normal,0,1,1,-0.077107854,0.000500531,0.1599999964237213
업무용,2022-04-14,normal,0,1,1,-0.06926433,0.0003765058,0.3400000333786011
업무용,2021-08-27,normal,0,1,0,-0.059273332,0.0010258697,0.12999998033046722
업무용,2024-11-09,normal,0,1,0,-0.06575862,0.00028324377,1.1899999380111694
업무용,2024-04-29,normal,0,1,1,-0.02815391,0.0013322524,0.35999995470046997
업무용,2023-10-11,normal,0,1,0,-0.047072202,0.0028714677,0.06999999284744263
업무용,2025-08-29,normal,0,1,0,-0.029133309,0.0038976914,0.45000001788139343
업무용,2023-08-07,normal,0,1,1,-0.04993331,0.00052701635,0.18000000715255737
업무용,2024-04-08,normal,0,1,0,-0.050642367,0.007216275,0.6399999856948853
업무용,2022-02-01,normal,0,1,1,-0.08238943,0.000383302,1.8100003004074097
업무용,2024-09-22,normal,0,1,0,-0.063818075,0.0067093377,0.27000001072883606
업무용,2021-08-25,normal,0,1,0,-0.046461977,0.009324652,0.18000000715255737
업무용,2023-03-01,normal,0,1,1,-0.083876744,6.0895985e-05,1.4400001764297485
업무용,2022-08-08,normal,0,1,1,-0.091291614,0.0003077653,0.46000000834465027
업무용,2023-12-20,normal,0,1,0,-0.078692906,0.0005520259,0.6299999356269836
업무용,2021-11-06,normal,0,1,1,-0.091833144,0.0001863689,2.6100001335144043
업무용,2024-01-12,normal,0,0,1,-0.048835818,0.00039213363,0.5099999904632568
업무용,2021-07-06,normal,0,1,1,-0.067575745,0.0013255953,0.06999999284744263
업무용,2024-05-08,normal,0,1,0,-0.059739236,0.0017818486,0.8100000619888306
업무용,2022-06-18,normal,0,1,0,-0.08776973,0.00037131886,0.49000006914138794
업무용,2025-09-19,normal,0,1,1,-0.0713433,0.002040241,0.7200000286102295
업무용,2023-08-09,normal,0,1,0,-0.050005063,0.0038303982,4.550000190734863
업무용,2021-01-11,normal,0,0,1,-0.08610619,0.0001353648,1.78000009059906
업무용,2024-04-25,normal,0,1,0,-0.047354717,0.004374647,0.36000001430511475
업무용,2024-06-17,normal,0,1,1,-0.035537515,0.0052172155,0.059999994933605194
업무용,2024-07-13,normal,0,1,1,-0.07889419,0.0006576537,0.3799999952316284
업무용,2023-01-21,normal,0,1,0,-0.07196125,8.667299e-05,7.189999103546143
업무용,2023-02-02,normal,0,0,1,-0.024413008,0.001203034,1.7100000381469727
업무용,2024-10-17,normal,0,1,0,-0.07157495,0.002455645,0.45000001788139343
업무용,2025-10-28,normal,0,1,1,-0.08003784,0.000261515,0.30000001192092896
업무용,2021-03-06,normal,0,1,1,-0.08773972,0.00012283192,4.950000286102295
업무용,2023-01-23,normal,0,1,1,-0.0258268,0.0010319104,3.7099995613098145
업무용,2023-06-28,normal,0,1,1,-0.06540624,0.0014474696,0.059999994933605194
업무용,2021-06-24,normal,0,1,0,-0.065796755,0.0006746643,0.23000003397464752
업무용,2022-09-19,normal,0,1,1,-0.07381715,0.0016252162,0.09999998658895493
업무용,2021-12-03,normal,0,0,1,-0.08203529,0.00030747635,0.24000000953674316
업무용,2022-07-15,normal,0,1,1,-0.054243345,5.002039e-05,0.09000000357627869
업무용,2025-06-15,normal,0,1,0,-0.067740194,0.001601291,0.09999998658895493
업무용,2024-11-23,normal,0,1,0,-0.06816852,0.0009658681,2.259999990463257
업무용,2021-12-05,normal,0,1,1,-0.09805796,9.2642505e-05,1.2100000381469727
업무용,2023-01-27,normal,0,0,0,-0.09729104,0.00021215237,0.3499999940395355
업무용,2023-03-23,normal,0,0,0,-0.08150151,0.0007405835,1.8000000715255737
업무용,2025-06-30,normal,0,1,0,-0.043821957,0.0013418858,1.1700000762939453
업무용,2025-02-03,normal,0,0,1,-0.04953222,0.00017890411,4.070000171661377
업무용,2023-09-29,normal,0,1,1,-0.0768661,0.0005473467,0.2500000298023224
업무용,2021-07-03,normal,0,1,1,-0.070848264,0.0017896458,0.9000000953674316
업무용,2024-01-02,normal,0,0,0,-0.04769246,0.0011379312,0.6299999952316284
업무용,2021-02-11,normal,0,1,1,-0.08646762,0.0005805247,1.4500001668930054
업무용,2021-10-01,normal,0,1,1,-0.051218733,0.0035777076,0.5400000214576721
업무용,2022-07-26,normal,0,1,0,-0.0841603,0.0002548622,0.31000009179115295
업무용,2024-03-02,normal,0,1,1,-0.07900977,0.00091918575,0.2200000137090683
업무용,2025-06-06,normal,0,1,0,-0.07570746,0.000526984,2.070000410079956
업무용,2021-05-10,normal,0,1,1,-0.064354576,0.0006121052,0.09000000357627869
업무용,2022-08-29,normal,0,1,0,-0.08033068,0.00028323694,0.2600000202655792
업무용,2023-05-05,normal,0,1,0,-0.09471817,0.000232432,0.4800000786781311
업무용,2024-03-06,normal,0,0,0,-0.049730092,0.0019729098,1.0999999046325684
업무용,2023-07-08,normal,0,1,0,-0.080867656,0.00064612157,0.1600000113248825
업무용,2023-06-20,normal,0,1,1,-0.03312904,0.009319001,0.019999999552965164
업무용,2023-05-10,normal,0,1,0,-0.06343504,0.0012386023,0.12999998033046722
업무용,2025-08-07,normal,0,1,0,-0.04530807,0.007109627,0.029999999329447746
업무용,2024-05-12,normal,0,1,1,-0.0491794,0.00038835776,0.2600000202655792
업무용,2025-09-08,normal,0,1,0,-0.040858585,0.0007706829,0.19999998807907104
업무용,2024-10-16,normal,0,1,1,-0.04133355,0.006724088,0.03999999910593033
업무용,2022-05-01,normal,0,1,0,-0.056096334,0.0021799104,0.8100000619888306
업무용,2025-06-05,normal,0,1,1,-0.056487422,0.002474096,0.5400000214576721
업무용,2025-01-22,normal,0,1,0,-0.0762528,0.00013400798,3.7799999713897705
업무용,2021-02-10,normal,0,0,1,-0.033071533,0.00050040666,4.759999752044678
업무용,2022-12-28,normal,0,0,0,-0.052942242,0.0028720812,0.04999999701976776
업무용,2023-11-09,normal,0,0,0,-0.06915333,0.00028510886,0.43000003695487976
업무용,2025-02-17,normal,0,0,1,-0.08721772,9.178425e-05,0.9200000166893005
업무용,2025-04-03,normal,0,1,0,-0.026125442,0.004659528,0.28999999165534973
업무용,2021-01-03,normal,0,1,0,-0.08228686,0.00014249765,0.7799999117851257
업무용,2023-08-14,normal,0,1,1,-0.023818944,0.005121816,0.03999999910593033
업무용,2023-05-25,normal,0,1,1,-0.024651961,0.0033350366,0.04999999701976776
업무용,2022-11-14,normal,0,1,0,-0.08589824,9.122193e-05,3.690000295639038
업무용,2022-10-05,normal,0,1,1,-0.025915282,0.0043317103,0.27000001072883606
업무용,2023-03-05,normal,0,1,0,-0.056449678,0.0016515864,2.440000057220459
업무용,2025-09-24,normal,0,1,1,-0.024825636,0.0034969386,2.7300000190734863
업무용,2025-06-22,normal,0,1,1,-0.06108465,0.0006121052,0.09000000357627869
업무용,2025-10-12,normal,0,1,0,-0.07750383,0.00091770553,0.18000000715255737
업무용,2022-11-20,normal,0,1,1,-0.050240617,0.009689006,0.019999999552965164
업무용,2022-11-03,normal,0,0,1,-0.029103698,0.005299252,0.27000001072883606
업무용,2022-09-16,normal,0,1,0,-0.07325811,0.0013940814,0.8100000619888306
업무용,2023-10-15,normal,0,1,0,-0.081169784,0.00079326465,0.2500000298023224
업무용,2023-06-24,normal,0,1,0,-0.09240473,0.0004415904,1.8900001049041748
업무용,2025-12-06,normal,0,1,0,-0.078722686,0.00011269038,2.440000057220459
업무용,2021-10-11,normal,0,1,1,-0.05204611,0.0010785871,0.019999999552965164
업무용,2023-08-31,normal,0,1,1,-0.061045416,0.000612104,0.09000000357627869
업무용,2024-04-29,normal,0,1,0,-0.083019264,0.00045770625,0.38999995589256287
업무용,2025-08-16,normal,0,1,1,-0.061343126,5.0368875e-05,0.009999999776482582
업무용,2021-07-08,normal,0,1,1,-0.07118495,0.0028086987,0.059999994933605194
업무용,2024-08-16,normal,0,1,0,-0.09382555,0.00026189408,2.430000066757202
업무용,2024-11-16,normal,0,1,0,-0.08481695,0.00039953005,0.5999999046325684
업무용,2022-04-16,normal,0,1,0,-0.0968755,0.00015003177,0.3199999928474426
업무용,2025-01-30,normal,0,1,0,-0.08503408,0.00012175884,1.8799999952316284
업무용,2021-09-07,normal,0,1,1,-0.09233354,0.00013992806,0.5
업무용,2024-10-28,normal,0,1,0,-0.06779997,0.0003461925,0.4500000476837158
업무용,2021-12-17,normal,0,0,1,-0.07265852,0.00055227935,4.390000343322754
업무용,2023-02-22,normal,0,0,1,-0.063678086,0.00064482033,0.16999998688697815
업무용,2024-03-17,normal,0,1,0,-0.09234701,7.834413e-05,0.64000004529953
업무용,2024-11-12,normal,0,0,0,-0.07019215,0.0013945069,1.7100001573562622
업무용,2024-04-25,normal,0,1,1,-0.04744357,0.0031306974,0.6299999952316284
업무용,2022-01-26,normal,0,0,0,-0.056173157,0.00017979613,2.9800002574920654
업무용,2025-03-05,normal,0,1,1,-0.065160014,0.00026643352,1.1699997186660767
업무용,2021-05-01,normal,0,1,1,-0.059031557,0.0007429723,0.6600000858306885
업무용,2023-10-28,normal,0,1,1,-0.057380024,0.00248493,0.5400000214576721
업무용,2021-04-22,normal,0,1,1,-0.081222154,0.0010418436,0.25
업무용,2024-08-24,normal,0,1,0,-0.027784225,0.009124111,0.36000001430511475
업무용,2024-05-31,normal,0,1,1,-0.04541136,0.002950522,0.6299999952316284
업무용,2021-04-30,normal,0,1,0,-0.07992284,0.0011158766,0.09999998658895493
업무용,2024-11-12,normal,0,0,1,-0.04497946,0.0012900605,1.0800001621246338
업무용,2024-04-01,normal,0,1,1,-0.06688782,0.00047809593,2.259999990463257
업무용,2025-08-30,normal,0,1,0,-0.058136143,0.0031436675,0.6299999952316284
업무용,2021-01-20,normal,0,0,1,-0.083454795,0.00081093534,1.440000057220459
업무용,2024-11-02,normal,0,1,0,-0.08988874,0.00050815643,0.49000000953674316
업무용,2022-06-09,normal,0,1,1,-0.025464682,0.004429156,0.36000001430511475
업무용,2025-03-09,normal,0,1,0,-0.07691786,0.00035921918,3.060000419616699
업무용,2025-05-22,normal,0,1,0,-0.088580936,0.001107721,1.350000262260437
업무용,2023-05-15,normal,0,1,0,-0.08712646,0.00038644823,0.3100000321865082
업무용,2025-06-08,normal,0,1,0,-0.050137278,0.0004424626,0.009999999776482582
업무용,2021-09-08,normal,0,1,1,-0.061498247,0.00045341998,0.40958985686302185
업무용,2024-02-16,normal,0,0,1,-0.070919044,0.0008974212,1.350000262260437
업무용,2021-08-30,normal,0,1,1,-0.07448484,0.0002688337,0.320000022649765
업무용,2023-06-15,normal,0,1,0,-0.09975198,0.00034637147,0.2800000011920929
업무용,2024-07-14,normal,0,1,1,-0.04099749,0.003457566,0.5400000214576721
업무용,2022-03-11,normal,0,0,0,-0.07576324,0.00030097095,3.7100000381469727
업무용,2022-10-23,normal,0,1,0,-0.06515662,0.0006536238,0.25
업무용,2023-07-26,normal,0,1,1,-0.0579326,0.0021959187,0.36000001430511475
업무용,2024-05-24,normal,0,1,0,-0.063303426,0.00052097585,0.3100000321865082
업무용,2025-11-01,normal,0,1,1,-0.077414654,0.0005417059,3.2699999809265137
업무용,2021-07-11,normal,0,1,0,-0.035818685,0.00028854134,0.21000002324581146
업무용,2021-06-03,normal,0,1,1,-0.053282335,0.0019385223,0.9000000953674316
업무용,2025-05-04,normal,0,1,1,-0.088637695,0.00017469667,0.5099999904632568
업무용,2023-10-15,normal,0,1,0,-0.06408218,0.0016403646,0.08999998867511749
업무용,2024-01-10,normal,0,0,0,-0.08719146,0.00015704522,2.1600003242492676
업무용,2021-02-27,normal,0,1,1,-0.050236322,9.2657596e-05,1.4900001287460327
업무용,2025-11-06,normal,0,0,1,-0.08788388,9.9304925e-05,0.49000000953674316
업무용,2022-04-22,normal,0,1,1,-0.052883815,0.0014066311,0.10999998450279236
업무용,2024-05-15,normal,0,1,0,-0.053936582,0.0008981907,0.14999999105930328
업무용,2024-07-28,normal,0,1,0,-0.057191093,0.0009037649,1.440000295639038
업무용,2024-12-31,normal,0,0,1,-0.07214412,0.00034974457,4.730000019073486
업무용,2022-04-05,normal,0,1,0,-0.052378718,0.0037876123,0.36000001430511475
업무용,2025-04-25,normal,0,1,0,-0.09753583,0.0001947969,0.5899999737739563
업무용,2022-03-17,normal,0,0,1,-0.085571975,0.0001450315,0.5899999737739563
업무용,2024-11-30,normal,0,1,1,-0.020569498,0.0046067215,0.9000000953674316
업무용,2022-10-05,normal,0,1,0,-0.08900511,0.00015373238,0.320000022649765
업무용,2022-03-18,normal,0,0,1,-0.07772889,0.0010106601,1.96999990940094
업무용,2024-05-24,normal,0,1,0,-0.08511729,0.00017375503,0.64000004529953
업무용,2021-03-18,normal,0,0,1,-0.09503026,0.00026146643,0.7099998593330383
업무용,2023-11-04,normal,0,1,1,-0.054041807,0.0011451248,1.0800001621246338
업무용,2021-06-20,normal,0,1,1,-0.04237386,0.0004424623,0.009999999776482582
업무용,2021-03-15,normal,0,0,1,-0.08829396,0.00010156152,2.2900004386901855
업무용,2025-01-21,normal,0,0,1,-0.08539191,3.8688406e-05,1.1200000047683716
업무용,2025-07-24,normal,0,1,0,-0.0838389,0.00013498703,3.0900001525878906
업무용,2022-07-08,normal,0,1,0,-0.09261067,0.00057005667,1.8900001049041748
업무용,2024-02-02,normal,0,0,1,-0.070816115,0.0012598009,1.0800001621246338
업무용,2021-02-24,normal,0,0,1,-0.07593628,0.001072798,1.8000001907348633
업무용,2022-12-09,normal,0,0,0,-0.0892047,0.00016750545,1.7799999713897705
업무용,2022-09-08,normal,0,1,0,-0.09996302,0.00015468919,0.2500000298023224
업무용,2024-10-22,normal,0,1,1,-0.09576066,0.0002314161,0.8100000023841858
업무용,2021-02-20,normal,0,1,0,-0.09362297,0.0001551828,0.5499999523162842
업무용,2021-08-08,normal,0,1,1,-0.05532607,0.00019005738,0.35999998450279236
업무용,2023-07-01,normal,0,1,1,-0.06852985,0.000712656,0.8100000619888306
업무용,2025-12-10,normal,0,1,0,-0.09506405,0.00029408647,0.619999885559082
업무용,2024-12-04,normal,0,0,1,-0.04562594,0.0061378106,0.6299999952316284
업무용,2025-07-08,normal,0,1,0,-0.07535354,0.0007764099,0.9900000095367432
업무용,2021-02-23,normal,0,0,1,-0.08051991,0.000103372964,0.8800000548362732
업무용,2022-01-31,normal,0,1,0,-0.09237843,0.00052676187,2.8899998664855957
업무용,2024-09-17,normal,0,1,1,-0.08580591,0.00042467946,2.9700000286102295
업무용,2023-01-25,normal,0,0,1,-0.082350045,4.5135956e-05,2.009999990463257
업무용,2024-07-15,normal,0,1,1,-0.07041728,0.0014383566,0.5400000214576721
업무용,2022-06-11,normal,0,1,1,-0.0477992,0.0043913648,0.36000001430511475
업무용,2021-09-09,normal,0,1,1,-0.0972426,0.00051890494,1.0800001621246338
업무용,2023-08-24,normal,0,1,1,-0.08687349,0.0006192298,1.5300002098083496
업무용,2025-05-20,normal,0,1,0,-0.08779586,0.0015118951,0.09999998658895493
업무용,2021-12-12,normal,0,1,1,-0.07915431,0.00042343664,0.9900001287460327
업무용,2021-06-23,normal,0,1,0,-0.047005262,0.0074252286,0.27000001072883606
업무용,2025-11-01,normal,0,1,1,-0.0831744,0.0002932014,0.43000006675720215
업무용,2022-09-01,normal,0,1,1,-0.08318906,0.00025842086,1.4400001764297485
업무용,2025-08-09,normal,0,1,1,-0.06184191,0.007166673,0.27000001072883606
업무용,2023-06-14,normal,0,1,0,-0.08692003,0.00034134963,1.2600001096725464
업무용,2024-06-20,normal,0,1,0,-0.09431235,0.00043898696,2.700000286102295
업무용,2022-06-05,normal,0,1,0,-0.08763074,0.00047312203,0.1900000125169754
업무용,2025-04-11,normal,0,1,0,-0.059100263,0.0024601626,0.5400000214576721
업무용,2023-05-20,normal,0,1,0,-0.074764185,0.0011283439,1.0800001621246338
업무용,2024-06-28,normal,0,1,0,-0.09223904,0.00043731337,1.8000000715255737
업무용,2021-07-05,normal,0,1,1,-0.08122741,0.00086950226,0.9000000953674316
업무용,2024-01-01,normal,0,1,1,-0.09185787,0.0007142756,1.1699999570846558
업무용,2022-12-21,normal,0,0,1,-0.08252919,0.0007773169,0.3099999725818634
업무용,2024-07-22,normal,0,1,1,-0.09151981,0.00022053753,2.880000114440918
업무용,2025-09-19,normal,0,1,1,-0.04097368,0.0012116518,1.3700000047683716
업무용,2021-01-11,normal,0,0,0,-0.09261526,0.00029033353,0.8799996972084045
업무용,2024-10-17,normal,0,1,0,-0.09549084,0.00014773606,0.3699999749660492
업무용,2025-03-12,normal,0,0,0,-0.06024052,0.0006643327,1.440000295639038
업무용,2024-03-11,normal,0,1,1,-0.08327883,0.00047373926,2.1600000858306885
업무용,2021-10-28,normal,0,1,1,-0.08252498,0.0004213011,0.3999999463558197
업무용,2024-04-19,normal,0,1,1,-0.048725314,0.03829816,0.009999999776482582
업무용,2025-04-25,normal,0,1,0,-0.03233731,0.0033436522,0.029999999329447746
업무용,2023-12-13,normal,0,0,1,-0.08961999,0.0006916589,1.0800001621246338
업무용,2025-07-07,normal,0,1,0,-0.056157764,0.0012370896,1.0800001621246338
업무용,2025-04-26,normal,0,1,1,-0.04825762,0.0020042586,0.9100000262260437
업무용,2025-12-11,normal,0,0,0,-0.02511234,0.00014470477,3.640000104904175
업무용,2021-03-11,normal,0,0,1,-0.08083676,0.00090378645,0.1599999964237213
업무용,2021-09-21,normal,0,1,1,-0.06727779,0.0006882188,1.7100001573562622
업무용,2025-08-26,normal,0,1,0,-0.071439296,0.00091957365,0.12999998033046722
업무용,2025-03-13,normal,0,0,1,-0.08754623,0.00028998396,0.25
업무용,2024-04-16,normal,0,1,0,-0.05177068,0.008982895,0.18000000715255737
업무용,2024-05-20,normal,0,1,0,-0.043925762,0.0041451384,0.03999999910593033
업무용,2024-09-23,normal,0,1,1,-0.085116975,9.562435e-05,4.049999713897705
업무용,2024-12-19,normal,0,0,0,-0.09217659,8.542074e-05,1.3700000047683716
업무용,2025-03-08,normal,0,1,0,-0.07376731,0.0008237883,1.0000001192092896
업무용,2024-04-17,normal,0,1,1,-0.037005506,0.0041758777,0.029999999329447746
업무용,2024-12-05,normal,0,0,0,-0.074459285,0.0013944982,4.949999809265137
업무용,2024-07-18,normal,0,1,1,-0.09052826,0.00027296037,1.4400001764297485
업무용,2024-08-16,normal,0,1,0,-0.06267908,0.0008255196,0.14000000059604645
업무용,2022-09-07,normal,0,1,1,-0.04980269,0.0012223225,0.019999999552965164
업무용,2021-08-05,normal,0,1,1,-0.048182473,0.0067629903,0.36000001430511475
업무용,2023-11-04,normal,0,1,1,-0.02913701,0.0062595555,0.36000001430511475
업무용,2024-02-24,normal,0,1,0,-0.0967207,0.0002100414,0.619999885559082
업무용,2022-08-10,normal,0,1,1,-0.059457485,0.00098844,0.1599999964237213
업무용,2024-02-22,normal,0,1,1,-0.086773664,0.00095999014,1.350000262260437
업무용,2022-06-03,normal,0,1,0,-0.0646105,0.00056771043,0.32999998331069946
업무용,2023-01-19,normal,0,0,0,-0.08990482,0.00017780648,0.6700000762939453
업무용,2024-04-03,normal,0,1,0,-0.09757669,0.00017820795,0.9700000286102295
업무용,2023-02-13,normal,0,0,0,-0.077764206,9.093384e-05,1.3700002431869507
업무용,2021-12-26,normal,0,1,1,-0.08550245,7.072578e-05,0.9399999976158142
업무용,2021-07-02,normal,0,1,0,-0.057454567,0.00066722464,0.18000002205371857
업무용,2021-05-23,normal,0,1,1,0.007244869,0.006335558,0.36000001430511475
업무용,2024-01-04,normal,0,0,0,-0.0690929,0.0004965201,0.5199999809265137
업무용,2025-12-13,normal,0,1,0,-0.0800599,5.7550747e-05,5.490000247955322
업무용,2021-02-03,normal,0,0,0,-0.09058214,0.0002422837,0.5300000309944153
업무용,2023-11-30,normal,0,0,1,-0.070213735,0.00015862398,0.7299998998641968
업무용,2023-03-07,normal,0,1,1,-0.06341628,0.0010270164,1.2700001001358032
업무용,2023-02-07,normal,0,0,1,-0.09331948,0.0004516292,1.6200002431869507
업무용,2024-01-27,normal,0,1,1,-0.055889066,0.0012550511,1.1700001955032349
업무용,2022-02-02,normal,0,1,1,-0.070628025,0.0008234297,1.0800001621246338
업무용,2025-08-14,normal,0,1,0,-0.05609306,0.002191975,0.13999998569488525
업무용,2021-02-22,normal,0,0,1,-0.07505949,8.871697e-05,2.4300003051757812
업무용,2025-04-02,normal,0,1,1,-0.07891949,0.0002259402,1.8100001811981201
업무용,2022-03-01,normal,0,1,0,-0.059679013,0.0020503856,0.9000000953674316
업무용,2023-07-11,normal,0,1,0,-0.09264987,0.00032345485,0.2600000202655792
업무용,2021-10-22,normal,0,1,1,-0.075443506,0.0012621869,0.4000000059604645
업무용,2023-07-03,normal,0,1,1,-0.08414913,0.00118773,1.53000009059906
업무용,2025-09-17,normal,0,1,0,-0.0996772,0.0009007142,0.9900001287460327
업무용,2023-07-11,normal,0,1,0,-0.09000438,0.00024368672,2.1600003242492676
업무용,2021-02-04,normal,0,1,1,-0.049399212,0.00041865945,2.440000295639038
업무용,2023-03-24,normal,0,0,0,-0.0638333,0.002322056,0.7200000286102295
업무용,2022-06-10,normal,0,1,1,-0.072657995,0.0016033957,0.6299999952316284
업무용,2022-09-15,normal,0,1,1,-0.08913945,0.0009019378,1.0800001621246338
업무용,2025-11-25,normal,0,0,0,-0.050863888,0.0022009516,0.08999998867511749
업무용,2025-08-04,normal,0,1,0,-0.059189063,0.009136596,0.18000000715255737
업무용,2025-12-03,normal,0,0,0,-0.08443727,7.826184e-05,0.4700000286102295
업무용,2025-12-13,normal,0,0,1,-0.03643221,0.0037117861,0.059999994933605194
업무용,2025-11-19,normal,0,1,0,-0.08012773,0.00029425827,2.9700000286102295
업무용,2025-11-19,normal,0,0,0,-0.08653222,6.277246e-05,1.1200000047683716
업무용,2024-03-10,normal,0,1,1,-0.09961497,0.00011168333,1.4299999475479126
업무용,2024-12-04,normal,0,1,1,-0.09025947,0.00030383913,1.9200000762939453
업무용,2025-08-08,normal,0,1,0,-0.043203827,0.007807091,0.18000000715255737
업무용,2024-09-17,normal,0,1,1,-0.05799208,0.003767661,0.5400000214576721
업무용,2024-04-26,normal,0,1,1,-0.0836963,0.00032441056,0.9199998378753662
업무용,2024-03-23,normal,0,1,1,-0.05759843,0.0007631851,0.4000000059604645
업무용,2023-03-24,normal,0,0,1,-0.08357591,0.00051120546,0.5099999904632568
