종별,날짜,true_label,is_true_anomaly,ours_flag,baseline_flag,if_score_eval,ae_score_eval,총사용량
주택용,2023-01-08,normal,0,0,0,-0.17580734,5.382064e-05,10.5
주택용,2023-09-27,normal,0,0,1,-0.1546611,0.0002920647,1.790000081062317
주택용,2022-05-01,normal,0,0,0,-0.16779792,0.00015564573,3.8600001335144043
주택용,2025-11-13,normal,0,0,0,-0.12770037,6.667819e-05,8.170000076293945
주택용,2025-03-25,normal,0,0,0,-0.14510234,9.17831e-05,7.840000152587891
주택용,2025-12-25,normal,0,0,0,-0.1503384,8.4816966e-05,22.07000160217285
주택용,2025-04-27,normal,0,0,0,-0.17360742,0.00017234772,3.3400001525878906
주택용,2023-03-24,normal,0,0,1,-0.17724088,4.666385e-05,12.010000228881836
주택용,2021-03-09,normal,0,0,1,-0.18015921,1.5939393e-05,9.719999313354492
주택용,2024-11-30,normal,0,0,0,-0.15811063,5.4416447e-05,13.139999389648438
주택용,2025-11-16,normal,0,0,0,-0.1770095,9.717705e-05,5.180000305175781
주택용,2023-02-11,normal,0,0,0,-0.17686625,0.00011850232,7.21999979019165
주택용,2025-11-19,normal,0,0,0,-0.069609515,0.00068111665,3.0899999141693115
주택용,2024-06-26,normal,0,0,0,-0.1749618,0.00016362719,1.9500001668930054
주택용,2023-10-23,normal,0,0,1,-0.13574918,0.00078072725,1.8700003623962402
주택용,2025-12-13,normal,0,0,0,-0.15315196,4.0703657e-05,21.310001373291016
주택용,2021-11-28,normal,0,0,1,-0.17670996,7.281363e-05,8.199999809265137
주택용,2022-03-06,normal,0,0,1,-0.17342362,0.00013652627,1.790000081062317
주택용,2025-02-01,normal,0,0,0,-0.18033929,4.60148e-05,12.899999618530273
주택용,2024-05-20,normal,0,0,0,-0.16319439,0.00018468894,3.080000400543213
주택용,2023-12-31,normal,0,0,0,-0.1800966,5.6915003e-05,4.260000705718994
주택용,2024-12-27,normal,0,0,0,-0.16660063,4.749953e-05,13.670000076293945
주택용,2025-06-05,normal,0,0,0,-0.1735677,0.000109483895,2.9900004863739014
